10,-0.37247574,-4.56245,-4.5573235,-4.7204885,-4.64268,-4.5300417,-4.6611238,-4.524568,-4.6227336,-4.5825896,-4.6472573,-4.691884,-4.6702013,-4.6856737,-4.682919,-4.6212573,-4.630426,-4.5793295,-4.6181264,-4.623292,-4.627047,-4.5269985,-4.644488,-4.6157637,-4.479829,-4.6474276,-4.4746776,-4.5697536,-4.590382,-4.5376663,-4.532802,-4.620842
11,-0.43471196,-4.436546,-4.4327116,-4.596365,-4.516851,-4.3974805,-4.5360255,-4.3997197,-4.500379,-4.4548917,-4.5185323,-4.562201,-4.544585,-4.5634227,-4.5576625,-4.501022,-4.5057797,-4.4505863,-4.496442,-4.4952435,-4.5033317,-4.4036818,-4.516834,-4.4877253,-4.354338,-4.5239224,-4.3542695,-4.4443874,-4.464464,-4.405634,-4.4125137,-4.4946218
12,-0.37247574,-4.56245,-4.5573235,-4.7204885,-4.64268,-4.5300417,-4.6611238,-4.524568,-4.6227336,-4.5825896,-4.6472573,-4.691884,-4.6702013,-4.6856737,-4.682919,-4.6212573,-4.630426,-4.5793295,-4.6181264,-4.623292,-4.627047,-4.5269985,-4.644488,-4.6157637,-4.479829,-4.6474276,-4.4746776,-4.5697536,-4.590382,-4.5376663,-4.532802,-4.620842
13,-0.79020715,-3.9949884,-3.9958029,-4.158242,-4.067728,-3.9489896,-4.095536,-3.9789088,-4.0668297,-4.014024,-4.0863705,-4.126913,-4.110757,-4.1135645,-4.121442,-4.063689,-4.059304,-4.0322447,-4.0597153,-4.057233,-4.066156,-3.9746175,-4.068633,-4.035145,-3.919913,-4.0773525,-3.9229329,-4.003621,-4.0371065,-3.95708,-3.9748352,-4.0653286
14,-1.6168197,-3.6100557,-3.6215806,-3.7805138,-3.7119012,-3.5774956,-3.6921477,-3.5861673,-3.674614,-3.611165,-3.6638284,-3.7363033,-3.7119122,-3.718596,-3.735013,-3.6491122,-3.697845,-3.6045735,-3.6863136,-3.6670299,-3.6834664,-3.612409,-3.6733484,-3.6398845,-3.5714235,-3.6915607,-3.6063619,-3.6246867,-3.6440506,-3.6087956,-3.5940232,-3.6694012
15,-1.1216471,-3.7860794,-3.7842379,-3.9394796,-3.8532617,-3.7471168,-3.8720362,-3.7397351,-3.8316805,-3.8039775,-3.8721402,-3.9245875,-3.8982372,-3.915234,-3.9119449,-3.856654,-3.8368218,-3.828278,-3.8456786,-3.8746843,-3.8612463,-3.758957,-3.8641157,-3.8293214,-3.7208452,-3.8615232,-3.7213051,-3.7892334,-3.8204308,-3.764822,-3.765853,-3.847031
16,-0.586065,-4.202673,-4.1985908,-4.373005,-4.2884316,-4.175592,-4.3057275,-4.1757092,-4.2646985,-4.2225633,-4.2882857,-4.3408422,-4.312748,-4.3307147,-4.329253,-4.2625284,-4.2715735,-4.228855,-4.2533846,-4.268359,-4.2747564,-4.17052,-4.2875013,-4.2574525,-4.1324906,-4.2887187,-4.1156173,-4.2194705,-4.2369676,-4.18843,-4.1804624,-4.2718153
17,-0.43236202,-4.4404454,-4.4386425,-4.603824,-4.5207267,-4.409572,-4.5398316,-4.4031696,-4.506424,-4.4612613,-4.522538,-4.572409,-4.5493503,-4.5630455,-4.563521,-4.4993396,-4.509475,-4.4580274,-4.49758,-4.499553,-4.507485,-4.4057546,-4.5243726,-4.4895563,-4.359812,-4.524513,-4.351394,-4.4504414,-4.473021,-4.411119,-4.410033,-4.5011153
18,-0.6820766,-4.1019335,-4.090026,-4.2619905,-4.1729856,-4.0561585,-4.19576,-4.0730753,-4.162848,-4.1177573,-4.1860676,-4.2268667,-4.207915,-4.22118,-4.2226057,-4.1602626,-4.160201,-4.1229486,-4.153949,-4.15957,-4.164884,-4.0688367,-4.1699166,-4.147269,-4.014282,-4.183428,-4.0159006,-4.105828,-4.1316543,-4.060589,-4.0695825,-4.161039
19,-0.5844294,-4.2081776,-4.203359,-4.369575,-4.287786,-4.17249,-4.311552,-4.1735644,-4.2725506,-4.2282343,-4.2957892,-4.3439145,-4.3196516,-4.335458,-4.329213,-4.2667265,-4.276737,-4.230561,-4.2650313,-4.269475,-4.274956,-4.171793,-4.293428,-4.260012,-4.1279655,-4.291314,-4.118763,-4.2113233,-4.238776,-4.186347,-4.179562,-4.2698493
20,-1.5248815,-3.6577177,-3.6435752,-3.7906227,-3.7113333,-3.6178484,-3.736238,-3.615098,-3.7030063,-3.6616359,-3.7262416,-3.769823,-3.735736,-3.7621188,-3.7478147,-3.696082,-3.6803598,-3.6772223,-3.7022123,-3.713583,-3.6912918,-3.5967937,-3.7000136,-3.6964645,-3.5713506,-3.7151403,-3.5653515,-3.6342635,-3.6689267,-3.6275978,-3.6115465,-3.6843343
21,-0.69174683,-4.0896916,-4.0817637,-4.253933,-4.168183,-4.056804,-4.188007,-4.0477214,-4.145833,-4.103864,-4.1742644,-4.22228,-4.1987443,-4.215308,-4.2124043,-4.145412,-4.1550517,-4.111289,-4.141612,-4.1504354,-4.1547723,-4.049397,-4.168072,-4.140119,-4.0125523,-4.1698565,-3.995286,-4.0984144,-4.113634,-4.0674157,-4.0591235,-4.1542997
22,-0.69174683,-4.0896916,-4.0817637,-4.253933,-4.168183,-4.056804,-4.188007,-4.0477214,-4.145833,-4.103864,-4.1742644,-4.22228,-4.1987443,-4.215308,-4.2124043,-4.145412,-4.1550517,-4.111289,-4.141612,-4.1504354,-4.1547723,-4.049397,-4.168072,-4.140119,-4.0125523,-4.1698565,-3.995286,-4.0984144,-4.113634,-4.0674157,-4.0591235,-4.1542997
23,-0.18434343,-5.1797314,-5.176928,-5.324796,-5.254952,-5.1417556,-5.2721434,-5.149732,-5.2455473,-5.196757,-5.2548237,-5.291453,-5.280804,-5.294825,-5.2898192,-5.240819,-5.2459803,-5.184102,-5.234638,-5.2279444,-5.2421436,-5.1499357,-5.2534614,-5.2271824,-5.098328,-5.2601743,-5.0946736,-5.1896315,-5.2057333,-5.146348,-5.1534147,-5.230106
24,-0.1741004,-5.231934,-5.2295947,-5.376025,-5.3069267,-5.1940017,-5.3241243,-5.202882,-5.297863,-5.2493157,-5.306448,-5.342867,-5.3325076,-5.3463655,-5.341418,-5.293235,-5.298155,-5.2356596,-5.286753,-5.279654,-5.294223,-5.2030354,-5.3055353,-5.2789755,-5.151552,-5.31212,-5.147451,-5.242282,-5.258185,-5.1989427,-5.206132,-5.281954
25,-0.33924162,-4.6403465,-4.635782,-4.799382,-4.71986,-4.6088614,-4.738013,-4.606612,-4.705583,-4.658525,-4.722531,-4.767016,-4.7468305,-4.7625284,-4.7607603,-4.700475,-4.7083917,-4.6542606,-4.6965976,-4.6977262,-4.7080917,-4.605915,-4.7215695,-4.6895814,-4.560014,-4.723645,-4.550668,-4.65025,-4.6694727,-4.6121974,-4.611868,-4.700481
26,-0.33123392,-4.6604533,-4.6559353,-4.8191333,-4.739981,-4.6289864,-4.758085,-4.6267977,-4.725716,-4.6786914,-4.742553,-4.7869034,-4.766805,-4.7824783,-4.7807355,-4.7206936,-4.728472,-4.6743817,-4.7167645,-4.7177505,-4.7281866,-4.626248,-4.741654,-4.709707,-4.5802293,-4.743765,-4.570818,-4.670416,-4.6895885,-4.6324186,-4.6321,-4.7205524
27,-0.16952008,-5.2561526,-5.25398,-5.3999896,-5.3313503,-5.2183566,-5.3485737,-5.2274957,-5.322297,-5.273767,-5.330852,-5.367094,-5.3568115,-5.3705835,-5.3657985,-5.317662,-5.3225307,-5.260772,-5.3114786,-5.3038774,-5.318677,-5.2274594,-5.3298483,-5.3036375,-5.1757236,-5.33663,-5.171884,-5.2667193,-5.2826366,-5.22356,-5.230841,-5.306492
28,-0.17465995,-5.2289257,-5.2264743,-5.373124,-5.3041067,-5.190968,-5.3212123,-5.1996813,-5.2948747,-5.2462373,-5.30372,-5.340017,-5.3296413,-5.3435764,-5.3386087,-5.290249,-5.2952013,-5.2332425,-5.284015,-5.2768865,-5.291351,-5.1997414,-5.302557,-5.2762966,-5.1481805,-5.309337,-5.1443605,-5.2391973,-5.2550907,-5.195952,-5.2031727,-5.279233
29,-0.1775532,-5.213883,-5.2113466,-5.358446,-5.2891374,-5.1761246,-5.3062744,-5.18431,-5.2796884,-5.231159,-5.2888985,-5.325367,-5.314714,-5.3286695,-5.323738,-5.2750235,-5.2801933,-5.2184095,-5.268831,-5.262062,-5.2763047,-5.1844068,-5.2876215,-5.261364,-5.132884,-5.294337,-5.1291013,-5.2241497,-5.240062,-5.1809783,-5.187937,-5.2642465
30,-0.9404149,-3.887396,-3.8857634,-4.056258,-3.9621353,-3.8606052,-3.9754763,-3.852858,-3.9420109,-3.905436,-3.9673707,-4.0224257,-3.9924302,-4.011047,-4.0124326,-3.952733,-3.938215,-3.9067492,-3.9344687,-3.95863,-3.9594073,-3.8536038,-3.9723172,-3.9310496,-3.8232627,-3.970251,-3.8144548,-3.8958364,-3.9193232,-3.863347,-3.8681104,-3.959515
31,-0.3930466,-4.5186915,-4.510694,-4.677929,-4.5970974,-4.485468,-4.6133957,-4.486143,-4.5827174,-4.5374746,-4.604243,-4.6457915,-4.62421,-4.643222,-4.6398983,-4.58277,-4.5815234,-4.5357456,-4.5720162,-4.579243,-4.5867653,-4.480705,-4.598545,-4.568882,-4.4387217,-4.6051936,-4.4281826,-4.523451,-4.546664,-4.4838915,-4.491803,-4.5836234
32,-1.3451922,-3.6992402,-3.6884,-3.8595164,-3.7583568,-3.663092,-3.7895346,-3.6423001,-3.7529628,-3.7213314,-3.756656,-3.8223307,-3.7909188,-3.8244033,-3.8097975,-3.754762,-3.7474449,-3.7262092,-3.735576,-3.7617142,-3.7748933,-3.6685283,-3.775919,-3.7404408,-3.6362958,-3.7775524,-3.6235802,-3.7088182,-3.7419622,-3.6651938,-3.6847544,-3.757543
33,-0.7805957,-4.0078993,-4.002263,-4.1712008,-4.0792294,-3.9641235,-4.1033497,-3.984932,-4.0713363,-4.0178013,-4.0938478,-4.1326885,-4.1153784,-4.125284,-4.132327,-4.0705543,-4.064132,-4.0318727,-4.0632153,-4.068532,-4.072874,-3.9785008,-4.07393,-4.0509987,-3.9289947,-4.090334,-3.9337811,-4.016303,-4.0362105,-3.9738512,-3.9785817,-4.069752
34,-0.16367254,-5.2883377,-5.286535,-5.431684,-5.3634424,-5.2506714,-5.3807306,-5.2601967,-5.354452,-5.3061657,-5.3628964,-5.399054,-5.388783,-5.4024205,-5.397764,-5.3498955,-5.354716,-5.2931952,-5.3437405,-5.3359857,-5.350773,-5.2599487,-5.3620014,-5.3358374,-5.2082663,-5.3688364,-5.204548,-5.2991753,-5.3150167,-5.2561407,-5.263386,-5.3386354
35,-0.42218706,-4.454131,-4.443166,-4.6280565,-4.550258,-4.421485,-4.5579696,-4.432135,-4.53887,-4.4795194,-4.547815,-4.5742745,-4.5666847,-4.591468,-4.576511,-4.5300426,-4.512282,-4.47401,-4.518978,-4.527858,-4.5203323,-4.4209294,-4.538043,-4.5149198,-4.3804936,-4.545937,-4.3877015,-4.459487,-4.4934654,-4.4378343,-4.42981,-4.503548
36,-0.1741004,-5.231934,-5.2295947,-5.376025,-5.3069267,-5.1940017,-5.3241243,-5.202882,-5.297863,-5.2493157,-5.306448,-5.342867,-5.3325076,-5.3463655,-5.341418,-5.293235,-5.298155,-5.2356596,-5.286753,-5.279654,-5.294223,-5.2030354,-5.3055353,-5.2789755,-5.151552,-5.31212,-5.147451,-5.242282,-5.258185,-5.1989427,-5.206132,-5.281954
37,-0.5397693,-4.2625804,-4.262386,-4.4308987,-4.3450384,-4.232862,-4.365984,-4.230591,-4.332279,-4.2862067,-4.349941,-4.397634,-4.3785415,-4.391575,-4.3930373,-4.326684,-4.330893,-4.2869205,-4.3215833,-4.330851,-4.343223,-4.23469,-4.3477273,-4.316206,-4.1983857,-4.358749,-4.1778474,-4.2765718,-4.302336,-4.2423906,-4.2361493,-4.3282514
38,-0.16367254,-5.2883377,-5.286535,-5.431684,-5.3634424,-5.2506714,-5.3807306,-5.2601967,-5.354452,-5.3061657,-5.3628964,-5.399054,-5.388783,-5.4024205,-5.397764,-5.3498955,-5.354716,-5.2931952,-5.3437405,-5.3359857,-5.350773,-5.2599487,-5.3620014,-5.3358374,-5.2082663,-5.3688364,-5.204548,-5.2991753,-5.3150167,-5.2561407,-5.263386,-5.3386354
39,-0.1710819,-5.247895,-5.2457976,-5.3917866,-5.322787,-5.210058,-5.3400836,-5.21922,-5.3138046,-5.265418,-5.322424,-5.3588524,-5.3483214,-5.362124,-5.3574057,-5.3092375,-5.3141766,-5.251823,-5.3026423,-5.2956476,-5.3101416,-5.2191663,-5.321607,-5.2949433,-5.1677833,-5.3280206,-5.1636214,-5.2584667,-5.2741327,-5.2152057,-5.2222056,-5.297855
40,-0.1653008,-5.279517,-5.2776365,-5.422972,-5.3541827,-5.242333,-5.371497,-5.251887,-5.3457575,-5.29693,-5.353386,-5.3897333,-5.379761,-5.3931303,-5.388787,-5.3408804,-5.3458734,-5.28261,-5.334049,-5.3264875,-5.3416104,-5.2509675,-5.352531,-5.3261757,-5.199736,-5.359532,-5.19577,-5.290528,-5.3061757,-5.2467737,-5.2542624,-5.3292
41,-0.16119263,-5.302589,-5.30111,-5.4457636,-5.3773355,-5.26517,-5.394724,-5.2748137,-5.3687325,-5.320268,-5.376471,-5.412606,-5.402839,-5.4162025,-5.4115634,-5.3640885,-5.368828,-5.306502,-5.3575172,-5.3495874,-5.3647447,-5.274285,-5.37569,-5.3495297,-5.2227864,-5.3829246,-5.218929,-5.313526,-5.329538,-5.27022,-5.2774153,-5.352493
42,-0.42218706,-4.454131,-4.443166,-4.6280565,-4.550258,-4.421485,-4.5579696,-4.432135,-4.53887,-4.4795194,-4.547815,-4.5742745,-4.5666847,-4.591468,-4.576511,-4.5300426,-4.512282,-4.47401,-4.518978,-4.527858,-4.5203323,-4.4209294,-4.538043,-4.5149198,-4.3804936,-4.545937,-4.3877015,-4.459487,-4.4934654,-4.4378343,-4.42981,-4.503548
43,-0.44667363,-4.4131727,-4.4038343,-4.576353,-4.496805,-4.384281,-4.5154743,-4.3806973,-4.4758625,-4.43003,-4.5069857,-4.545492,-4.5168276,-4.5428047,-4.5376596,-4.4777403,-4.483671,-4.4348106,-4.4690247,-4.477848,-4.4789267,-4.3741264,-4.489642,-4.4688444,-4.3327465,-4.4993944,-4.320573,-4.425356,-4.4396687,-4.3933268,-4.3940077,-4.4780636
44,-0.36166155,-4.5866647,-4.5768156,-4.746047,-4.668011,-4.556351,-4.682411,-4.5530486,-4.650959,-4.6042495,-4.675943,-4.713856,-4.690957,-4.7110634,-4.7094145,-4.6514335,-4.654252,-4.6048427,-4.6420894,-4.6469865,-4.65452,-4.548907,-4.663901,-4.637797,-4.5046015,-4.670564,-4.492952,-4.596603,-4.616112,-4.554553,-4.5619407,-4.6511917
45,-0.43273276,-4.437343,-4.4316053,-4.602869,-4.5225554,-4.4077992,-4.53854,-4.408647,-4.5004206,-4.4569006,-4.521761,-4.570832,-4.546466,-4.5647173,-4.562603,-4.497162,-4.5075946,-4.460422,-4.4899354,-4.5016336,-4.5079613,-4.4032645,-4.5196037,-4.4896774,-4.364299,-4.523328,-4.349098,-4.4510164,-4.4690332,-4.4189043,-4.413454,-4.5052514
46,-0.1648474,-5.281501,-5.280216,-5.4251394,-5.356847,-5.243829,-5.374278,-5.253879,-5.348062,-5.2999783,-5.3562346,-5.3926654,-5.382122,-5.3955655,-5.391357,-5.343281,-5.348414,-5.28629,-5.337008,-5.3291726,-5.3441687,-5.253733,-5.355671,-5.329024,-5.2020087,-5.3620777,-5.197409,-5.2924924,-5.308776,-5.249455,-5.2567935,-5.3318033
47,-0.4039672,-4.490903,-4.4889884,-4.656628,-4.577141,-4.4655743,-4.5939927,-4.4590526,-4.5530753,-4.51197,-4.57959,-4.6259456,-4.602271,-4.6218147,-4.6180406,-4.559261,-4.5600786,-4.514492,-4.5495067,-4.555945,-4.561499,-4.458339,-4.5769334,-4.545591,-4.4191103,-4.5788956,-4.4051642,-4.5066633,-4.5201535,-4.4755836,-4.471087,-4.5590568
48,-0.42105952,-4.4573054,-4.4554806,-4.6236105,-4.543668,-4.4320326,-4.560553,-4.425544,-4.5195565,-4.4783926,-4.5460877,-4.5927496,-4.5688615,-4.588475,-4.584713,-4.5256042,-4.5265307,-4.480954,-4.515937,-4.5225124,-4.528039,-4.4247465,-4.5435395,-4.5120616,-4.385632,-4.545396,-4.3716908,-4.473075,-4.4866815,-4.4420304,-4.43751,-4.5256176
49,-0.44735616,-4.4117017,-4.397281,-4.583837,-4.505291,-4.3795514,-4.5105925,-4.384042,-4.4934278,-4.4356146,-4.50081,-4.526824,-4.5206366,-4.544554,-4.529766,-4.485293,-4.465614,-4.427685,-4.471723,-4.4809685,-4.47264,-4.3753977,-4.4902897,-4.468641,-4.3312125,-4.498923,-4.3400097,-4.413407,-4.447912,-4.389696,-4.383924,-4.457697
50,-0.44735616,-4.4117017,-4.397281,-4.583837,-4.505291,-4.3795514,-4.5105925,-4.384042,-4.4934278,-4.4356146,-4.50081,-4.526824,-4.5206366,-4.544554,-4.529766,-4.485293,-4.465614,-4.427685,-4.471723,-4.4809685,-4.47264,-4.3753977,-4.4902897,-4.468641,-4.3312125,-4.498923,-4.3400097,-4.413407,-4.447912,-4.389696,-4.383924,-4.457697
51,-0.44735616,-4.4117017,-4.397281,-4.583837,-4.505291,-4.3795514,-4.5105925,-4.384042,-4.4934278,-4.4356146,-4.50081,-4.526824,-4.5206366,-4.544554,-4.529766,-4.485293,-4.465614,-4.427685,-4.471723,-4.4809685,-4.47264,-4.3753977,-4.4902897,-4.468641,-4.3312125,-4.498923,-4.3400097,-4.413407,-4.447912,-4.389696,-4.383924,-4.457697
52,-0.6826958,-4.095455,-4.096103,-4.263911,-4.1630564,-4.0433373,-4.1970663,-4.0887375,-4.1688237,-4.105561,-4.1833777,-4.221051,-4.2032666,-4.212612,-4.220968,-4.1564236,-4.1595554,-4.125154,-4.1555715,-4.156331,-4.168539,-4.0710607,-4.1606245,-4.1397157,-4.0156975,-4.180244,-4.0254893,-4.1111503,-4.137056,-4.060795,-4.069828,-4.168136
53,-0.6826958,-4.095455,-4.096103,-4.263911,-4.1630564,-4.0433373,-4.1970663,-4.0887375,-4.1688237,-4.105561,-4.1833777,-4.221051,-4.2032666,-4.212612,-4.220968,-4.1564236,-4.1595554,-4.125154,-4.1555715,-4.156331,-4.168539,-4.0710607,-4.1606245,-4.1397157,-4.0156975,-4.180244,-4.0254893,-4.1111503,-4.137056,-4.060795,-4.069828,-4.168136
54,-0.37610492,-4.5551887,-4.5512667,-4.7145853,-4.632909,-4.5221906,-4.652604,-4.520625,-4.620512,-4.5730524,-4.6349807,-4.6816626,-4.6620336,-4.677298,-4.67569,-4.613985,-4.6230035,-4.568704,-4.609559,-4.6114335,-4.6209574,-4.519438,-4.6363163,-4.603625,-4.474381,-4.6375823,-4.4648833,-4.5637035,-4.5841928,-4.5258994,-4.5254846,-4.615966
55,-0.4913056,-4.338277,-4.33028,-4.502527,-4.4223404,-4.3092685,-4.4384346,-4.3058376,-4.4032693,-4.357066,-4.431795,-4.470701,-4.442123,-4.4651437,-4.4640794,-4.4060364,-4.4076805,-4.3636856,-4.396209,-4.403467,-4.4065104,-4.302739,-4.4150476,-4.3927193,-4.255883,-4.422391,-4.2437353,-4.3491745,-4.370283,-4.310522,-4.3195,-4.4034224
56,-0.92277646,-3.9127612,-3.894069,-4.0588555,-3.977751,-3.8611212,-3.9930086,-3.857572,-3.9552429,-3.9097626,-3.9893425,-4.0368843,-4.014722,-4.0217733,-4.018654,-3.9534657,-3.9645143,-3.925514,-3.9587243,-3.9726915,-3.9648273,-3.8618286,-3.9677045,-3.938825,-3.8279529,-3.9888155,-3.83452,-3.9076164,-3.9222164,-3.8704796,-3.885301,-3.96515
57,-0.15616196,-5.3315353,-5.3302965,-5.4743834,-5.406572,-5.293881,-5.424173,-5.305009,-5.397771,-5.34928,-5.405201,-5.4414315,-5.431765,-5.4455247,-5.440116,-5.3931656,-5.397611,-5.3364816,-5.3877473,-5.378588,-5.3938365,-5.302948,-5.404251,-5.379055,-5.2511683,-5.413033,-5.249356,-5.3424907,-5.3587604,-5.2997537,-5.3082523,-5.382047
58,-0.16209483,-5.2974243,-5.295761,-5.440671,-5.372157,-5.260315,-5.389514,-5.270171,-5.363784,-5.3150253,-5.3712893,-5.4075747,-5.3976574,-5.410918,-5.406682,-5.3588657,-5.363881,-5.300763,-5.352149,-5.3443203,-5.359599,-5.269122,-5.370453,-5.3441696,-5.217868,-5.3775625,-5.213956,-5.308712,-5.324317,-5.26497,-5.272436,-5.347207
59,-0.15481776,-5.3395863,-5.3385854,-5.4821625,-5.414472,-5.3018236,-5.432206,-5.3132286,-5.405752,-5.3571873,-5.4133434,-5.449358,-5.4396505,-5.4534154,-5.4477744,-5.401053,-5.4054284,-5.344663,-5.395868,-5.3868275,-5.4017076,-5.31084,-5.412187,-5.387114,-5.2591186,-5.4212055,-5.25779,-5.350153,-5.3665776,-5.307977,-5.316125,-5.389889
60,-0.16150011,-5.3008804,-5.299206,-5.44403,-5.3754997,-5.263517,-5.392963,-5.273644,-5.367263,-5.3183503,-5.374646,-5.410854,-5.401087,-5.4142437,-5.410002,-5.362219,-5.3673377,-5.3040833,-5.355633,-5.347586,-5.362957,-5.2726054,-5.373782,-5.3476124,-5.22124,-5.3809395,-5.2174754,-5.3121176,-5.327791,-5.268259,-5.2758584,-5.350589
61,-0.16150011,-5.3008804,-5.299206,-5.44403,-5.3754997,-5.263517,-5.392963,-5.273644,-5.367263,-5.3183503,-5.374646,-5.410854,-5.401087,-5.4142437,-5.410002,-5.362219,-5.3673377,-5.3040833,-5.355633,-5.347586,-5.362957,-5.2726054,-5.373782,-5.3476124,-5.22124,-5.3809395,-5.2174754,-5.3121176,-5.327791,-5.268259,-5.2758584,-5.350589
62,-0.3263267,-4.6835895,-4.6718698,-4.8298573,-4.7515006,-4.6461177,-4.7692776,-4.640869,-4.737951,-4.694074,-4.757072,-4.7972574,-4.783006,-4.797338,-4.793327,-4.737412,-4.7389684,-4.6921325,-4.7223997,-4.731472,-4.7393003,-4.6358557,-4.750147,-4.728471,-4.593141,-4.758555,-4.5756454,-4.6822534,-4.691661,-4.642406,-4.6459985,-4.729181
63,-0.3263267,-4.6835895,-4.6718698,-4.8298573,-4.7515006,-4.6461177,-4.7692776,-4.640869,-4.737951,-4.694074,-4.757072,-4.7972574,-4.783006,-4.797338,-4.793327,-4.737412,-4.7389684,-4.6921325,-4.7223997,-4.731472,-4.7393003,-4.6358557,-4.750147,-4.728471,-4.593141,-4.758555,-4.5756454,-4.6822534,-4.691661,-4.642406,-4.6459985,-4.729181
64,-0.3263267,-4.6835895,-4.6718698,-4.8298573,-4.7515006,-4.6461177,-4.7692776,-4.640869,-4.737951,-4.694074,-4.757072,-4.7972574,-4.783006,-4.797338,-4.793327,-4.737412,-4.7389684,-4.6921325,-4.7223997,-4.731472,-4.7393003,-4.6358557,-4.750147,-4.728471,-4.593141,-4.758555,-4.5756454,-4.6822534,-4.691661,-4.642406,-4.6459985,-4.729181
65,-0.3263267,-4.6835895,-4.6718698,-4.8298573,-4.7515006,-4.6461177,-4.7692776,-4.640869,-4.737951,-4.694074,-4.757072,-4.7972574,-4.783006,-4.797338,-4.793327,-4.737412,-4.7389684,-4.6921325,-4.7223997,-4.731472,-4.7393003,-4.6358557,-4.750147,-4.728471,-4.593141,-4.758555,-4.5756454,-4.6822534,-4.691661,-4.642406,-4.6459985,-4.729181
